EBNO,Mod,RateRS,RateConv,BerEst
-6.1,MSK,[223 255],'3/4',0.494114349775785
-6,MSK,[223 255],'3/4',0
-5.9,MSK,[223 255],'3/4',0.516255605381166
-5.8,MSK,[223 255],'3/4',0
-5.7,MSK,[223 255],'3/4',0.488508968609865
-5.6,MSK,[223 255],'3/4',0
-5.5,MSK,[223 255],'3/4',0.507847533632287
-5.4,MSK,[223 255],'3/4',0
-5.3,MSK,[223 255],'3/4',0.51317264573991
-5.2,MSK,[223 255],'3/4',0
-5.1,MSK,[223 255],'3/4',0.496356502242152
-5,MSK,[223 255],'3/4',0
-4.9,MSK,[223 255],'3/4',0.494114349775785
-4.8,MSK,[223 255],'3/4',0
-4.7,MSK,[223 255],'3/4',0.489349775784753
-4.6,MSK,[223 255],'3/4',0
-4.5,MSK,[223 255],'3/4',0.488789237668161
-4.4,MSK,[223 255],'3/4',0
-4.3,MSK,[223 255],'3/4',0.497477578475336
-4.2,MSK,[223 255],'3/4',0
-4.1,MSK,[223 255],'3/4',0.489349775784753
-4,MSK,[223 255],'3/4',0
-3.9,MSK,[223 255],'3/4',0.496917040358744
-3.8,MSK,[223 255],'3/4',0
-3.7,MSK,[223 255],'3/4',0.498878923766816
-3.6,MSK,[223 255],'3/4',0
-3.5,MSK,[223 255],'3/4',0.488508968609865
-3.4,MSK,[223 255],'3/4',0
-3.3,MSK,[223 255],'3/4',0.477298206278027
-3.2,MSK,[223 255],'3/4',0
-3.1,MSK,[223 255],'3/4',0.492993273542601
-3,MSK,[223 255],'3/4',0
-2.9,MSK,[223 255],'3/4',0.478699551569507
-2.8,MSK,[223 255],'3/4',0
-2.7,MSK,[223 255],'3/4',0.487948430493274
-2.6,MSK,[223 255],'3/4',0
-2.5,MSK,[223 255],'3/4',0.501121076233184
-2.4,MSK,[223 255],'3/4',0
-2.3,MSK,[223 255],'3/4',0.484304932735426
-2.2,MSK,[223 255],'3/4',0
-2.1,MSK,[223 255],'3/4',0.5
-2,MSK,[223 255],'3/4',0
-1.9,MSK,[223 255],'3/4',0.491311659192825
-1.8,MSK,[223 255],'3/4',0
-1.7,MSK,[223 255],'3/4',0.478699551569507
-1.6,MSK,[223 255],'3/4',0
-1.5,MSK,[223 255],'3/4',0.499439461883408
-1.4,MSK,[223 255],'3/4',0
-1.3,MSK,[223 255],'3/4',0.475336322869955
-1.2,MSK,[223 255],'3/4',0
-1.1,MSK,[223 255],'3/4',0.470011210762332
-1,MSK,[223 255],'3/4',0
-0.9,MSK,[223 255],'3/4',0.462724215246637
-0.799999999999999,MSK,[223 255],'3/4',0
-0.699999999999999,MSK,[223 255],'3/4',0.467769058295964
-0.6,MSK,[223 255],'3/4',0
-0.5,MSK,[223 255],'3/4',0.452354260089686
-0.399999999999999,MSK,[223 255],'3/4',0
-0.299999999999999,MSK,[223 255],'3/4',0.459921524663677
-0.199999999999999,MSK,[223 255],'3/4',0
-0.0999999999999996,MSK,[223 255],'3/4',0.450112107623318
0,MSK,[223 255],'3/4',0
0.100000000000001,MSK,[223 255],'3/4',0.447869955156951
0.200000000000001,MSK,[223 255],'3/4',0
0.300000000000001,MSK,[223 255],'3/4',0.417881165919283
0.4,MSK,[223 255],'3/4',0
0.5,MSK,[223 255],'3/4',0.40835201793722
0.600000000000001,MSK,[223 255],'3/4',0
0.700000000000001,MSK,[223 255],'3/4',0.412836322869955
0.800000000000001,MSK,[223 255],'3/4',0
0.9,MSK,[223 255],'3/4',0.38957399103139
1,MSK,[223 255],'3/4',0
1.1,MSK,[223 255],'3/4',0.39237668161435
1.2,MSK,[223 255],'3/4',0
1.3,MSK,[223 255],'3/4',0.389854260089686
1.4,MSK,[223 255],'3/4',0
1.5,MSK,[223 255],'3/4',0.395179372197309
1.6,MSK,[223 255],'3/4',0
1.7,MSK,[223 255],'3/4',0.374439461883408
1.8,MSK,[223 255],'3/4',0
1.9,MSK,[223 255],'3/4',0.364910313901345
2,MSK,[223 255],'3/4',0
2.1,MSK,[223 255],'3/4',0.332959641255605
2.2,MSK,[223 255],'3/4',0
2.3,MSK,[223 255],'3/4',0.348094170403587
2.4,MSK,[223 255],'3/4',0
2.5,MSK,[223 255],'3/4',0.323430493273543
2.6,MSK,[223 255],'3/4',0
2.7,MSK,[223 255],'3/4',0.281390134529148
2.8,MSK,[223 255],'3/4',0
2.9,MSK,[223 255],'3/4',0.358183856502242
3,MSK,[223 255],'3/4',0
3.1,MSK,[223 255],'3/4',0.318385650224215
3.2,MSK,[223 255],'3/4',0
3.3,MSK,[223 255],'3/4',0.285874439461883
3.4,MSK,[223 255],'3/4',0
3.5,MSK,[223 255],'3/4',0.17432735426009
3.6,MSK,[223 255],'3/4',0
3.7,MSK,[223 255],'3/4',0.242899850523169
3.8,MSK,[223 255],'3/4',0
3.9,MSK,[223 255],'3/4',0.152606502242152
4,MSK,[223 255],'3/4',0
4.1,MSK,[223 255],'3/4',0.171804932735426
4.2,MSK,[223 255],'3/4',0
4.3,MSK,[223 255],'3/4',0.112948430493274
4.4,MSK,[223 255],'3/4',0
4.5,MSK,[223 255],'3/4',0.188340807174888
4.6,MSK,[223 255],'3/4',0
4.7,MSK,[223 255],'3/4',0.0555442315532002
4.8,MSK,[223 255],'3/4',0
4.9,MSK,[223 255],'3/4',0.103699551569507
5,MSK,[223 255],'3/4',0
5.1,MSK,[223 255],'3/4',0.0991351697629725
5.2,MSK,[223 255],'3/4',0
5.3,MSK,[223 255],'3/4',0.0281336749946615
5.4,MSK,[223 255],'3/4',0
5.5,MSK,[223 255],'3/4',0.0292647608370703
5.6,MSK,[223 255],'3/4',0
5.7,MSK,[223 255],'3/4',0.00437972692590857
5.8,MSK,[223 255],'3/4',0
5.9,MSK,[223 255],'3/4',0.00330814691930843
6,MSK,[223 255],'3/4',0
6.1,MSK,[223 255],'3/4',0.0022663325419854
6.2,MSK,[223 255],'3/4',0
6.3,MSK,[223 255],'3/4',0.00292974588938715
6.4,MSK,[223 255],'3/4',0
6.5,MSK,[223 255],'3/4',0.00261420554375475
6.6,MSK,[223 255],'3/4',0
6.7,MSK,[223 255],'3/4',0.00164739545312337
6.8,MSK,[223 255],'3/4',0
6.9,MSK,[223 255],'3/4',0.0010772976053949
7,MSK,[223 255],'3/4',0
7.1,MSK,[223 255],'3/4',0.000458344772886733
7.2,MSK,[223 255],'3/4',0
7.3,MSK,[223 255],'3/4',0.000382167828983122
7.4,MSK,[223 255],'3/4',0
7.5,MSK,[223 255],'3/4',0.000115637279406755
7.6,MSK,[223 255],'3/4',0
7.7,MSK,[223 255],'3/4',0.000467921002437058
7.8,MSK,[223 255],'3/4',0
7.9,MSK,[223 255],'3/4',0.000239535352201609
8,MSK,[223 255],'3/4',0
8.1,MSK,[223 255],'3/4',5.2796663640741e-05
8.2,MSK,[223 255],'3/4',0
8.3,MSK,[223 255],'3/4',2.44999176802766e-06
8.4,MSK,[223 255],'3/4',0
8.5,MSK,[223 255],'3/4',3.22998914723647e-06
8.6,MSK,[223 255],'3/4',0
8.7,MSK,[223 255],'3/4',2.99998992003387e-08
8.8,MSK,[223 255],'3/4',0
8.9,MSK,[223 255],'3/4',0
9,MSK,[223 255],'3/4',0
9.1,MSK,[223 255],'3/4',0
9.2,MSK,[223 255],'3/4',0
9.3,MSK,[223 255],'3/4',0
9.4,MSK,[223 255],'3/4',0
9.5,MSK,[223 255],'3/4',0
9.6,MSK,[223 255],'3/4',0
9.7,MSK,[223 255],'3/4',0
9.8,MSK,[223 255],'3/4',0
9.9,MSK,[223 255],'3/4',0
10,MSK,[223 255],'3/4',0
10.1,MSK,[223 255],'3/4',0
10.2,MSK,[223 255],'3/4',0
10.3,MSK,[223 255],'3/4',0
10.4,MSK,[223 255],'3/4',0
10.5,MSK,[223 255],'3/4',0
10.6,MSK,[223 255],'3/4',0
10.7,MSK,[223 255],'3/4',0
10.8,MSK,[223 255],'3/4',0
10.9,MSK,[223 255],'3/4',0
11,MSK,[223 255],'3/4',0
11.1,MSK,[223 255],'3/4',0
11.2,MSK,[223 255],'3/4',0
11.3,MSK,[223 255],'3/4',0
11.4,MSK,[223 255],'3/4',0
11.5,MSK,[223 255],'3/4',0
11.6,MSK,[223 255],'3/4',0
11.7,MSK,[223 255],'3/4',0
11.8,MSK,[223 255],'3/4',0
11.9,MSK,[223 255],'3/4',0
12,MSK,[223 255],'3/4',0
12.1,MSK,[223 255],'3/4',0
12.2,MSK,[223 255],'3/4',0
12.3,MSK,[223 255],'3/4',0
12.4,MSK,[223 255],'3/4',0
12.5,MSK,[223 255],'3/4',0
12.6,MSK,[223 255],'3/4',0
12.7,MSK,[223 255],'3/4',0
12.8,MSK,[223 255],'3/4',0
12.9,MSK,[223 255],'3/4',0
13,MSK,[223 255],'3/4',0
13.1,MSK,[223 255],'3/4',0
13.2,MSK,[223 255],'3/4',0
13.3,MSK,[223 255],'3/4',0
13.4,MSK,[223 255],'3/4',0
13.5,MSK,[223 255],'3/4',0
13.6,MSK,[223 255],'3/4',0
13.7,MSK,[223 255],'3/4',0
13.8,MSK,[223 255],'3/4',0
13.9,MSK,[223 255],'3/4',0
14,MSK,[223 255],'3/4',0
14.1,MSK,[223 255],'3/4',0
14.2,MSK,[223 255],'3/4',0
14.3,MSK,[223 255],'3/4',0
14.4,MSK,[223 255],'3/4',0
14.5,MSK,[223 255],'3/4',0
14.6,MSK,[223 255],'3/4',0
14.7,MSK,[223 255],'3/4',0
14.8,MSK,[223 255],'3/4',0
14.9,MSK,[223 255],'3/4',0
15,MSK,[223 255],'3/4',0
15.1,MSK,[223 255],'3/4',0
15.2,MSK,[223 255],'3/4',0
15.3,MSK,[223 255],'3/4',0
15.4,MSK,[223 255],'3/4',0
15.5,MSK,[223 255],'3/4',0
15.6,MSK,[223 255],'3/4',0
15.7,MSK,[223 255],'3/4',0
15.8,MSK,[223 255],'3/4',0
15.9,MSK,[223 255],'3/4',0
16,MSK,[223 255],'3/4',0
16.1,MSK,[223 255],'3/4',0
16.2,MSK,[223 255],'3/4',0
16.3,MSK,[223 255],'3/4',0
16.4,MSK,[223 255],'3/4',0
16.5,MSK,[223 255],'3/4',0
16.6,MSK,[223 255],'3/4',0
16.7,MSK,[223 255],'3/4',0
16.8,MSK,[223 255],'3/4',0
16.9,MSK,[223 255],'3/4',0
17,MSK,[223 255],'3/4',0
17.1,MSK,[223 255],'3/4',0
17.2,MSK,[223 255],'3/4',0
17.3,MSK,[223 255],'3/4',0
17.4,MSK,[223 255],'3/4',0
17.5,MSK,[223 255],'3/4',0
17.6,MSK,[223 255],'3/4',0
17.7,MSK,[223 255],'3/4',0
17.8,MSK,[223 255],'3/4',0
17.9,MSK,[223 255],'3/4',0
18,MSK,[223 255],'3/4',0
18.1,MSK,[223 255],'3/4',0
18.2,MSK,[223 255],'3/4',0
18.3,MSK,[223 255],'3/4',0
18.4,MSK,[223 255],'3/4',0
18.5,MSK,[223 255],'3/4',0
18.6,MSK,[223 255],'3/4',0
18.7,MSK,[223 255],'3/4',0
18.8,MSK,[223 255],'3/4',0
18.9,MSK,[223 255],'3/4',0
19,MSK,[223 255],'3/4',0
19.1,MSK,[223 255],'3/4',0
19.2,MSK,[223 255],'3/4',0
19.3,MSK,[223 255],'3/4',0
19.4,MSK,[223 255],'3/4',0
19.5,MSK,[223 255],'3/4',0
19.6,MSK,[223 255],'3/4',0
19.7,MSK,[223 255],'3/4',0
19.8,MSK,[223 255],'3/4',0
19.9,MSK,[223 255],'3/4',0
20,MSK,[223 255],'3/4',0
-10,MSK,[223 255],'5/6',0
-9.9,MSK,[223 255],'5/6',0.500560538116592
-9.8,MSK,[223 255],'5/6',0
-9.7,MSK,[223 255],'5/6',0.488789237668161
-9.6,MSK,[223 255],'5/6',0
-9.5,MSK,[223 255],'5/6',0.513733183856502
-9.4,MSK,[223 255],'5/6',0
-9.3,MSK,[223 255],'5/6',0.481502242152466
-9.2,MSK,[223 255],'5/6',0
-9.1,MSK,[223 255],'5/6',0.489349775784753
-9,MSK,[223 255],'5/6',0
-8.9,MSK,[223 255],'5/6',0.493834080717489
-8.8,MSK,[223 255],'5/6',0
-8.7,MSK,[223 255],'5/6',0.492152466367713
-8.6,MSK,[223 255],'5/6',0
-8.5,MSK,[223 255],'5/6',0.515134529147982
-8.4,MSK,[223 255],'5/6',0
-8.3,MSK,[223 255],'5/6',0.495795964125561
-8.2,MSK,[223 255],'5/6',0
-8.1,MSK,[223 255],'5/6',0.5
-8,MSK,[223 255],'5/6',0
-7.9,MSK,[223 255],'5/6',0.50280269058296
-7.8,MSK,[223 255],'5/6',0
-7.7,MSK,[223 255],'5/6',0.514013452914798
-7.6,MSK,[223 255],'5/6',0
-7.5,MSK,[223 255],'5/6',0.503643497757848
-7.4,MSK,[223 255],'5/6',0
-7.3,MSK,[223 255],'5/6',0.493834080717489
-7.2,MSK,[223 255],'5/6',0
-7.1,MSK,[223 255],'5/6',0.499719730941704
-7,MSK,[223 255],'5/6',0
-6.9,MSK,[223 255],'5/6',0.499719730941704
-6.8,MSK,[223 255],'5/6',0
-6.7,MSK,[223 255],'5/6',0.49859865470852
-6.6,MSK,[223 255],'5/6',0
-6.5,MSK,[223 255],'5/6',0.491031390134529
-6.4,MSK,[223 255],'5/6',0
-6.3,MSK,[223 255],'5/6',0.494114349775785
-6.2,MSK,[223 255],'5/6',0
-6.1,MSK,[223 255],'5/6',0.501961883408072
-6,MSK,[223 255],'5/6',0
-5.9,MSK,[223 255],'5/6',0.501681614349776
-5.8,MSK,[223 255],'5/6',0
-5.7,MSK,[223 255],'5/6',0.500840807174888
-5.6,MSK,[223 255],'5/6',0
-5.5,MSK,[223 255],'5/6',0.482903587443946
-5.4,MSK,[223 255],'5/6',0
-5.3,MSK,[223 255],'5/6',0.496356502242152
-5.2,MSK,[223 255],'5/6',0
-5.1,MSK,[223 255],'5/6',0.504484304932735
-5,MSK,[223 255],'5/6',0
-4.9,MSK,[223 255],'5/6',0.503082959641256
-4.8,MSK,[223 255],'5/6',0
-4.7,MSK,[223 255],'5/6',0.494394618834081
-4.6,MSK,[223 255],'5/6',0
-4.5,MSK,[223 255],'5/6',0.493553811659193
-4.4,MSK,[223 255],'5/6',0
-4.3,MSK,[223 255],'5/6',0.500840807174888
-4.2,MSK,[223 255],'5/6',0
-4.1,MSK,[223 255],'5/6',0.493553811659193
-4,MSK,[223 255],'5/6',0
-3.9,MSK,[223 255],'5/6',0.507847533632287
-3.8,MSK,[223 255],'5/6',0
-3.7,MSK,[223 255],'5/6',0.499719730941704
-3.6,MSK,[223 255],'5/6',0
-3.5,MSK,[223 255],'5/6',0.487107623318386
-3.4,MSK,[223 255],'5/6',0
-3.3,MSK,[223 255],'5/6',0.512331838565022
-3.2,MSK,[223 255],'5/6',0
-3.1,MSK,[223 255],'5/6',0.49719730941704
-3,MSK,[223 255],'5/6',0
-2.9,MSK,[223 255],'5/6',0.489349775784753
-2.8,MSK,[223 255],'5/6',0
-2.7,MSK,[223 255],'5/6',0.511210762331839
-2.6,MSK,[223 255],'5/6',0
-2.5,MSK,[223 255],'5/6',0.50420403587444
-2.4,MSK,[223 255],'5/6',0
-2.3,MSK,[223 255],'5/6',0.503082959641256
-2.2,MSK,[223 255],'5/6',0
-2.1,MSK,[223 255],'5/6',0.494394618834081
-2,MSK,[223 255],'5/6',0
-1.9,MSK,[223 255],'5/6',0.497477578475336
-1.8,MSK,[223 255],'5/6',0
-1.7,MSK,[223 255],'5/6',0.501121076233184
-1.6,MSK,[223 255],'5/6',0
-1.5,MSK,[223 255],'5/6',0.496636771300448
-1.4,MSK,[223 255],'5/6',0
-1.3,MSK,[223 255],'5/6',0.474775784753363
-1.2,MSK,[223 255],'5/6',0
-1.1,MSK,[223 255],'5/6',0.490190582959641
-1,MSK,[223 255],'5/6',0
-0.9,MSK,[223 255],'5/6',0.495795964125561
-0.799999999999999,MSK,[223 255],'5/6',0
-0.699999999999999,MSK,[223 255],'5/6',0.500560538116592
-0.6,MSK,[223 255],'5/6',0
-0.5,MSK,[223 255],'5/6',0.490751121076233
-0.399999999999999,MSK,[223 255],'5/6',0
-0.299999999999999,MSK,[223 255],'5/6',0.507847533632287
-0.199999999999999,MSK,[223 255],'5/6',0
-0.0999999999999996,MSK,[223 255],'5/6',0.50280269058296
0,MSK,[223 255],'5/6',0
0.100000000000001,MSK,[223 255],'5/6',0.510369955156951
0.200000000000001,MSK,[223 255],'5/6',0
0.300000000000001,MSK,[223 255],'5/6',0.48542600896861
0.4,MSK,[223 255],'5/6',0
0.5,MSK,[223 255],'5/6',0.498038116591928
0.600000000000001,MSK,[223 255],'5/6',0
0.700000000000001,MSK,[223 255],'5/6',0.488508968609865
0.800000000000001,MSK,[223 255],'5/6',0
0.9,MSK,[223 255],'5/6',0.498318385650224
1,MSK,[223 255],'5/6',0
1.1,MSK,[223 255],'5/6',0.497757847533632
1.2,MSK,[223 255],'5/6',0
1.3,MSK,[223 255],'5/6',0.503082959641256
1.4,MSK,[223 255],'5/6',0
1.5,MSK,[223 255],'5/6',0.479540358744395
1.6,MSK,[223 255],'5/6',0
1.7,MSK,[223 255],'5/6',0.492152466367713
1.8,MSK,[223 255],'5/6',0
1.9,MSK,[223 255],'5/6',0.491591928251121
2,MSK,[223 255],'5/6',0
2.1,MSK,[223 255],'5/6',0.524103139013453
2.2,MSK,[223 255],'5/6',0
2.3,MSK,[223 255],'5/6',0.481502242152466
2.4,MSK,[223 255],'5/6',0
2.5,MSK,[223 255],'5/6',0.503363228699552
2.6,MSK,[223 255],'5/6',0
2.7,MSK,[223 255],'5/6',0.5
2.8,MSK,[223 255],'5/6',0
2.9,MSK,[223 255],'5/6',0.479540358744395
3,MSK,[223 255],'5/6',0
3.1,MSK,[223 255],'5/6',0.494114349775785
3.2,MSK,[223 255],'5/6',0
3.3,MSK,[223 255],'5/6',0.475896860986547
3.4,MSK,[223 255],'5/6',0
3.5,MSK,[223 255],'5/6',0.45347533632287
3.6,MSK,[223 255],'5/6',0
3.7,MSK,[223 255],'5/6',0.480941704035874
3.8,MSK,[223 255],'5/6',0
3.9,MSK,[223 255],'5/6',0.473934977578475
4,MSK,[223 255],'5/6',0
4.1,MSK,[223 255],'5/6',0.469730941704036
4.2,MSK,[223 255],'5/6',0
4.3,MSK,[223 255],'5/6',0.462443946188341
4.4,MSK,[223 255],'5/6',0
4.5,MSK,[223 255],'5/6',0.447589686098655
4.6,MSK,[223 255],'5/6',0
4.7,MSK,[223 255],'5/6',0.486547085201794
4.8,MSK,[223 255],'5/6',0
4.9,MSK,[223 255],'5/6',0.366031390134529
5,MSK,[223 255],'5/6',0
5.1,MSK,[223 255],'5/6',0.431053811659193
5.2,MSK,[223 255],'5/6',0
5.3,MSK,[223 255],'5/6',0.496076233183857
5.4,MSK,[223 255],'5/6',0
5.5,MSK,[223 255],'5/6',0.395459641255605
5.6,MSK,[223 255],'5/6',0
5.7,MSK,[223 255],'5/6',0.278961136023916
5.8,MSK,[223 255],'5/6',0
5.9,MSK,[223 255],'5/6',0.274476831091181
6,MSK,[223 255],'5/6',0
6.1,MSK,[223 255],'5/6',0.175168161434978
6.2,MSK,[223 255],'5/6',0
6.3,MSK,[223 255],'5/6',0.23542600896861
6.4,MSK,[223 255],'5/6',0
6.5,MSK,[223 255],'5/6',0.350616591928251
6.6,MSK,[223 255],'5/6',0
6.7,MSK,[223 255],'5/6',0.290171898355755
6.8,MSK,[223 255],'5/6',0
6.9,MSK,[223 255],'5/6',0.162415919282511
7,MSK,[223 255],'5/6',0
7.1,MSK,[223 255],'5/6',0.322309417040359
7.2,MSK,[223 255],'5/6',0
7.3,MSK,[223 255],'5/6',0.0448430493273543
7.4,MSK,[223 255],'5/6',0
7.5,MSK,[223 255],'5/6',0.0522421524663677
7.6,MSK,[223 255],'5/6',0
7.7,MSK,[223 255],'5/6',0.144899103139013
7.8,MSK,[223 255],'5/6',0
7.9,MSK,[223 255],'5/6',0.124215246636771
8,MSK,[223 255],'5/6',0
8.1,MSK,[223 255],'5/6',0.0387572069186419
8.2,MSK,[223 255],'5/6',0
8.3,MSK,[223 255],'5/6',0.0325997167807411
8.4,MSK,[223 255],'5/6',0
8.5,MSK,[223 255],'5/6',0.0517563527653214
8.6,MSK,[223 255],'5/6',0
8.7,MSK,[223 255],'5/6',0.294843049327354
8.8,MSK,[223 255],'5/6',0
8.9,MSK,[223 255],'5/6',0.0118497757847534
9,MSK,[223 255],'5/6',0
9.1,MSK,[223 255],'5/6',0.00565332192589096
9.2,MSK,[223 255],'5/6',0
9.3,MSK,[223 255],'5/6',0.00428998505231689
9.4,MSK,[223 255],'5/6',0
9.5,MSK,[223 255],'5/6',0.00424465457854033
9.6,MSK,[223 255],'5/6',0
9.7,MSK,[223 255],'5/6',0.00138390632785252
9.8,MSK,[223 255],'5/6',0
9.9,MSK,[223 255],'5/6',0.00133175684648151
10,MSK,[223 255],'5/6',0
10.1,MSK,[223 255],'5/6',0.000687221093124247
10.2,MSK,[223 255],'5/6',0
10.3,MSK,[223 255],'5/6',0.000347890442997762
10.4,MSK,[223 255],'5/6',0
10.5,MSK,[223 255],'5/6',0.0001825678558285
10.6,MSK,[223 255],'5/6',0
10.7,MSK,[223 255],'5/6',0.000310271751220597
10.8,MSK,[223 255],'5/6',0
10.9,MSK,[223 255],'5/6',0.000182431231543257
11,MSK,[223 255],'5/6',0
11.1,MSK,[223 255],'5/6',8.10017052990589e-05
11.2,MSK,[223 255],'5/6',0
11.3,MSK,[223 255],'5/6',5.16064283988078e-05
11.4,MSK,[223 255],'5/6',0
11.5,MSK,[223 255],'5/6',1.62064714755812e-05
11.6,MSK,[223 255],'5/6',0
11.7,MSK,[223 255],'5/6',4.4199851488499e-06
11.8,MSK,[223 255],'5/6',0
11.9,MSK,[223 255],'5/6',1.47253180753576e-05
12,MSK,[223 255],'5/6',0
12.1,MSK,[223 255],'5/6',0
12.2,MSK,[223 255],'5/6',0
12.3,MSK,[223 255],'5/6',0
12.4,MSK,[223 255],'5/6',0
12.5,MSK,[223 255],'5/6',0
12.6,MSK,[223 255],'5/6',0
12.7,MSK,[223 255],'5/6',0
12.8,MSK,[223 255],'5/6',0
12.9,MSK,[223 255],'5/6',0
13,MSK,[223 255],'5/6',0
13.1,MSK,[223 255],'5/6',0
13.2,MSK,[223 255],'5/6',0
13.3,MSK,[223 255],'5/6',0
13.4,MSK,[223 255],'5/6',0
13.5,MSK,[223 255],'5/6',0
13.6,MSK,[223 255],'5/6',0
13.7,MSK,[223 255],'5/6',0
13.8,MSK,[223 255],'5/6',0
13.9,MSK,[223 255],'5/6',0
14,MSK,[223 255],'5/6',0
14.1,MSK,[223 255],'5/6',0
14.2,MSK,[223 255],'5/6',0
14.3,MSK,[223 255],'5/6',0
14.4,MSK,[223 255],'5/6',0
14.5,MSK,[223 255],'5/6',0
14.6,MSK,[223 255],'5/6',0
14.7,MSK,[223 255],'5/6',0
14.8,MSK,[223 255],'5/6',0
14.9,MSK,[223 255],'5/6',0
15,MSK,[223 255],'5/6',0
15.1,MSK,[223 255],'5/6',0
15.2,MSK,[223 255],'5/6',0
15.3,MSK,[223 255],'5/6',0
15.4,MSK,[223 255],'5/6',0
15.5,MSK,[223 255],'5/6',0
15.6,MSK,[223 255],'5/6',0
15.7,MSK,[223 255],'5/6',0
15.8,MSK,[223 255],'5/6',0
15.9,MSK,[223 255],'5/6',0
16,MSK,[223 255],'5/6',0
16.1,MSK,[223 255],'5/6',0
16.2,MSK,[223 255],'5/6',0
16.3,MSK,[223 255],'5/6',0
16.4,MSK,[223 255],'5/6',0
16.5,MSK,[223 255],'5/6',0
16.6,MSK,[223 255],'5/6',0
16.7,MSK,[223 255],'5/6',0
16.8,MSK,[223 255],'5/6',0
16.9,MSK,[223 255],'5/6',0
17,MSK,[223 255],'5/6',0
17.1,MSK,[223 255],'5/6',0
17.2,MSK,[223 255],'5/6',0
17.3,MSK,[223 255],'5/6',0
17.4,MSK,[223 255],'5/6',0
17.5,MSK,[223 255],'5/6',0
17.6,MSK,[223 255],'5/6',0
17.7,MSK,[223 255],'5/6',0
17.8,MSK,[223 255],'5/6',0
17.9,MSK,[223 255],'5/6',0
18,MSK,[223 255],'5/6',0
18.1,MSK,[223 255],'5/6',0
18.2,MSK,[223 255],'5/6',0
18.3,MSK,[223 255],'5/6',0
18.4,MSK,[223 255],'5/6',0
18.5,MSK,[223 255],'5/6',0
18.6,MSK,[223 255],'5/6',0
18.7,MSK,[223 255],'5/6',0
18.8,MSK,[223 255],'5/6',0
18.9,MSK,[223 255],'5/6',0
19,MSK,[223 255],'5/6',0
19.1,MSK,[223 255],'5/6',0
19.2,MSK,[223 255],'5/6',0
19.3,MSK,[223 255],'5/6',0
19.4,MSK,[223 255],'5/6',0
19.5,MSK,[223 255],'5/6',0
19.6,MSK,[223 255],'5/6',0
19.7,MSK,[223 255],'5/6',0
19.8,MSK,[223 255],'5/6',0
19.9,MSK,[223 255],'5/6',0
20,MSK,[223 255],'5/6',0
-10,MSK,[223 255],'7/8',0
-9.9,MSK,[223 255],'7/8',0.490470852017937
-9.8,MSK,[223 255],'7/8',0
-9.7,MSK,[223 255],'7/8',0.496917040358744
-9.6,MSK,[223 255],'7/8',0
-9.5,MSK,[223 255],'7/8',0.48262331838565
-9.4,MSK,[223 255],'7/8',0
-9.3,MSK,[223 255],'7/8',0.514293721973094
-9.2,MSK,[223 255],'7/8',0
-9.1,MSK,[223 255],'7/8',0.506165919282511
-9,MSK,[223 255],'7/8',0
-8.9,MSK,[223 255],'7/8',0.492993273542601
-8.8,MSK,[223 255],'7/8',0
-8.7,MSK,[223 255],'7/8',0.501121076233184
-8.6,MSK,[223 255],'7/8',0
-8.5,MSK,[223 255],'7/8',0.494955156950673
-8.4,MSK,[223 255],'7/8',0
-8.3,MSK,[223 255],'7/8',0.50140134529148
-8.2,MSK,[223 255],'7/8',0
-8.1,MSK,[223 255],'7/8',0.51317264573991
-8,MSK,[223 255],'7/8',0
-7.9,MSK,[223 255],'7/8',0.50280269058296
-7.8,MSK,[223 255],'7/8',0
-7.7,MSK,[223 255],'7/8',0.496917040358744
-7.6,MSK,[223 255],'7/8',0
-7.5,MSK,[223 255],'7/8',0.491591928251121
-7.4,MSK,[223 255],'7/8',0
-7.3,MSK,[223 255],'7/8',0.493834080717489
-7.2,MSK,[223 255],'7/8',0
-7.1,MSK,[223 255],'7/8',0.503363228699552
-7,MSK,[223 255],'7/8',0
-6.9,MSK,[223 255],'7/8',0.476737668161435
-6.8,MSK,[223 255],'7/8',0
-6.7,MSK,[223 255],'7/8',0.478139013452915
-6.6,MSK,[223 255],'7/8',0
-6.5,MSK,[223 255],'7/8',0.515134529147982
-6.4,MSK,[223 255],'7/8',0
-6.3,MSK,[223 255],'7/8',0.498038116591928
-6.2,MSK,[223 255],'7/8',0
-6.1,MSK,[223 255],'7/8',0.503082959641256
-6,MSK,[223 255],'7/8',0
-5.9,MSK,[223 255],'7/8',0.478419282511211
-5.8,MSK,[223 255],'7/8',0
-5.7,MSK,[223 255],'7/8',0.503363228699552
-5.6,MSK,[223 255],'7/8',0
-5.5,MSK,[223 255],'7/8',0.498318385650224
-5.4,MSK,[223 255],'7/8',0
-5.3,MSK,[223 255],'7/8',0.499439461883408
-5.2,MSK,[223 255],'7/8',0
-5.1,MSK,[223 255],'7/8',0.483464125560538
-5,MSK,[223 255],'7/8',0
-4.9,MSK,[223 255],'7/8',0.495795964125561
-4.8,MSK,[223 255],'7/8',0
-4.7,MSK,[223 255],'7/8',0.498038116591928
-4.6,MSK,[223 255],'7/8',0
-4.5,MSK,[223 255],'7/8',0.507286995515695
-4.4,MSK,[223 255],'7/8',0
-4.3,MSK,[223 255],'7/8',0.481502242152466
-4.2,MSK,[223 255],'7/8',0
