EBNO,Mod,RateRS,RateConv,BerEst
0.600000000000001,MSK,[223 255],'1/2',0.00355007473841555
0.700000000000001,MSK,[223 255],'1/2',0
0.800000000000001,MSK,[223 255],'1/2',0.00057356071930063
0.9,MSK,[223 255],'1/2',0
1,MSK,[223 255],'1/2',9.31563504897464e-05
1.1,MSK,[223 255],'1/2',0
1.2,MSK,[223 255],'1/2',1.3382275222253e-05
1.3,MSK,[223 255],'1/2',0
1.4,MSK,[223 255],'1/2',1.03999650561174e-06
1.5,MSK,[223 255],'1/2',0
1.6,MSK,[223 255],'1/2',0
1.7,MSK,[223 255],'1/2',0
1.8,MSK,[223 255],'1/2',0
1.9,MSK,[223 255],'1/2',0
2,MSK,[223 255],'1/2',0
2.1,MSK,[223 255],'1/2',0
2.2,MSK,[223 255],'1/2',0
2.3,MSK,[223 255],'1/2',0
2.4,MSK,[223 255],'1/2',0
2.5,MSK,[223 255],'1/2',0
2.6,MSK,[223 255],'1/2',0
2.7,MSK,[223 255],'1/2',0
2.8,MSK,[223 255],'1/2',0
2.9,MSK,[223 255],'1/2',0
3,MSK,[223 255],'1/2',0
3.1,MSK,[223 255],'1/2',0
3.2,MSK,[223 255],'1/2',0
3.3,MSK,[223 255],'1/2',0
3.4,MSK,[223 255],'1/2',0
3.5,MSK,[223 255],'1/2',0
3.6,MSK,[223 255],'1/2',0
3.7,MSK,[223 255],'1/2',0
3.8,MSK,[223 255],'1/2',0
3.9,MSK,[223 255],'1/2',0
4,MSK,[223 255],'1/2',0
4.1,MSK,[223 255],'1/2',0
4.2,MSK,[223 255],'1/2',0
4.3,MSK,[223 255],'1/2',0
4.4,MSK,[223 255],'1/2',0
4.5,MSK,[223 255],'1/2',0
4.6,MSK,[223 255],'1/2',0
4.7,MSK,[223 255],'1/2',0
4.8,MSK,[223 255],'1/2',0
4.9,MSK,[223 255],'1/2',0
5,MSK,[223 255],'1/2',0
5.1,MSK,[223 255],'1/2',0
5.2,MSK,[223 255],'1/2',0
5.3,MSK,[223 255],'1/2',0
5.4,MSK,[223 255],'1/2',0
5.5,MSK,[223 255],'1/2',0
5.6,MSK,[223 255],'1/2',0
5.7,MSK,[223 255],'1/2',0
5.8,MSK,[223 255],'1/2',0
5.9,MSK,[223 255],'1/2',0
6,MSK,[223 255],'1/2',0
6.1,MSK,[223 255],'1/2',0
6.2,MSK,[223 255],'1/2',0
6.3,MSK,[223 255],'1/2',0
6.4,MSK,[223 255],'1/2',0
6.5,MSK,[223 255],'1/2',0
6.6,MSK,[223 255],'1/2',0
6.7,MSK,[223 255],'1/2',0
6.8,MSK,[223 255],'1/2',0
6.9,MSK,[223 255],'1/2',0
7,MSK,[223 255],'1/2',0
7.1,MSK,[223 255],'1/2',0
7.2,MSK,[223 255],'1/2',0
7.3,MSK,[223 255],'1/2',0
7.4,MSK,[223 255],'1/2',0
7.5,MSK,[223 255],'1/2',0
7.6,MSK,[223 255],'1/2',0
7.7,MSK,[223 255],'1/2',0
7.8,MSK,[223 255],'1/2',0
7.9,MSK,[223 255],'1/2',0
8,MSK,[223 255],'1/2',0
8.1,MSK,[223 255],'1/2',0
8.2,MSK,[223 255],'1/2',0
8.3,MSK,[223 255],'1/2',0
8.4,MSK,[223 255],'1/2',0
8.5,MSK,[223 255],'1/2',0
8.6,MSK,[223 255],'1/2',0
8.7,MSK,[223 255],'1/2',0
8.8,MSK,[223 255],'1/2',0
8.9,MSK,[223 255],'1/2',0
9,MSK,[223 255],'1/2',0
9.1,MSK,[223 255],'1/2',0
9.2,MSK,[223 255],'1/2',0
9.3,MSK,[223 255],'1/2',0
9.4,MSK,[223 255],'1/2',0
9.5,MSK,[223 255],'1/2',0
9.6,MSK,[223 255],'1/2',0
9.7,MSK,[223 255],'1/2',0
9.8,MSK,[223 255],'1/2',0
9.9,MSK,[223 255],'1/2',0
10,MSK,[223 255],'1/2',0
10.1,MSK,[223 255],'1/2',0
10.2,MSK,[223 255],'1/2',0
10.3,MSK,[223 255],'1/2',0
10.4,MSK,[223 255],'1/2',0
10.5,MSK,[223 255],'1/2',0
10.6,MSK,[223 255],'1/2',0
10.7,MSK,[223 255],'1/2',0
10.8,MSK,[223 255],'1/2',0
10.9,MSK,[223 255],'1/2',0
11,MSK,[223 255],'1/2',0
11.1,MSK,[223 255],'1/2',0
11.2,MSK,[223 255],'1/2',0
11.3,MSK,[223 255],'1/2',0
11.4,MSK,[223 255],'1/2',0
11.5,MSK,[223 255],'1/2',0
11.6,MSK,[223 255],'1/2',0
11.7,MSK,[223 255],'1/2',0
11.8,MSK,[223 255],'1/2',0
11.9,MSK,[223 255],'1/2',0
12,MSK,[223 255],'1/2',0
12.1,MSK,[223 255],'1/2',0
12.2,MSK,[223 255],'1/2',0
12.3,MSK,[223 255],'1/2',0
12.4,MSK,[223 255],'1/2',0
12.5,MSK,[223 255],'1/2',0
12.6,MSK,[223 255],'1/2',0
12.7,MSK,[223 255],'1/2',0
12.8,MSK,[223 255],'1/2',0
12.9,MSK,[223 255],'1/2',0
13,MSK,[223 255],'1/2',0
13.1,MSK,[223 255],'1/2',0
13.2,MSK,[223 255],'1/2',0
13.3,MSK,[223 255],'1/2',0
13.4,MSK,[223 255],'1/2',0
13.5,MSK,[223 255],'1/2',0
13.6,MSK,[223 255],'1/2',0
13.7,MSK,[223 255],'1/2',0
13.8,MSK,[223 255],'1/2',0
13.9,MSK,[223 255],'1/2',0
14,MSK,[223 255],'1/2',0
14.1,MSK,[223 255],'1/2',0
14.2,MSK,[223 255],'1/2',0
14.3,MSK,[223 255],'1/2',0
14.4,MSK,[223 255],'1/2',0
14.5,MSK,[223 255],'1/2',0
14.6,MSK,[223 255],'1/2',0
14.7,MSK,[223 255],'1/2',0
14.8,MSK,[223 255],'1/2',0
14.9,MSK,[223 255],'1/2',0
15,MSK,[223 255],'1/2',0
15.1,MSK,[223 255],'1/2',0
15.2,MSK,[223 255],'1/2',0
15.3,MSK,[223 255],'1/2',0
15.4,MSK,[223 255],'1/2',0
15.5,MSK,[223 255],'1/2',0
15.6,MSK,[223 255],'1/2',0
15.7,MSK,[223 255],'1/2',0
15.8,MSK,[223 255],'1/2',0
15.9,MSK,[223 255],'1/2',0
16,MSK,[223 255],'1/2',0
16.1,MSK,[223 255],'1/2',0
16.2,MSK,[223 255],'1/2',0
16.3,MSK,[223 255],'1/2',0
16.4,MSK,[223 255],'1/2',0
16.5,MSK,[223 255],'1/2',0
16.6,MSK,[223 255],'1/2',0
16.7,MSK,[223 255],'1/2',0
16.8,MSK,[223 255],'1/2',0
16.9,MSK,[223 255],'1/2',0
17,MSK,[223 255],'1/2',0
17.1,MSK,[223 255],'1/2',0
17.2,MSK,[223 255],'1/2',0
17.3,MSK,[223 255],'1/2',0
17.4,MSK,[223 255],'1/2',0
17.5,MSK,[223 255],'1/2',0
17.6,MSK,[223 255],'1/2',0
17.7,MSK,[223 255],'1/2',0
17.8,MSK,[223 255],'1/2',0
17.9,MSK,[223 255],'1/2',0
18,MSK,[223 255],'1/2',0
18.1,MSK,[223 255],'1/2',0
18.2,MSK,[223 255],'1/2',0
18.3,MSK,[223 255],'1/2',0
18.4,MSK,[223 255],'1/2',0
18.5,MSK,[223 255],'1/2',0
18.6,MSK,[223 255],'1/2',0
18.7,MSK,[223 255],'1/2',0
18.8,MSK,[223 255],'1/2',0
18.9,MSK,[223 255],'1/2',0
19,MSK,[223 255],'1/2',0
19.1,MSK,[223 255],'1/2',0
19.2,MSK,[223 255],'1/2',0
19.3,MSK,[223 255],'1/2',0
19.4,MSK,[223 255],'1/2',0
19.5,MSK,[223 255],'1/2',0
19.6,MSK,[223 255],'1/2',0
19.7,MSK,[223 255],'1/2',0
19.8,MSK,[223 255],'1/2',0
19.9,MSK,[223 255],'1/2',0
20,MSK,[223 255],'1/2',0
-10,MSK,[223 255],'2/3',0.50140134529148
-9.9,MSK,[223 255],'2/3',0
-9.8,MSK,[223 255],'2/3',0.489630044843049
-9.7,MSK,[223 255],'2/3',0
-9.6,MSK,[223 255],'2/3',0.5
-9.5,MSK,[223 255],'2/3',0
-9.4,MSK,[223 255],'2/3',0.491311659192825
-9.3,MSK,[223 255],'2/3',0
-9.2,MSK,[223 255],'2/3',0.493273542600897
-9.1,MSK,[223 255],'2/3',0
-9,MSK,[223 255],'2/3',0.475896860986547
-8.9,MSK,[223 255],'2/3',0
-8.8,MSK,[223 255],'2/3',0.49859865470852
-8.7,MSK,[223 255],'2/3',0
-8.6,MSK,[223 255],'2/3',0.494955156950673
-8.5,MSK,[223 255],'2/3',0
-8.4,MSK,[223 255],'2/3',0.51457399103139
-8.3,MSK,[223 255],'2/3',0
-8.2,MSK,[223 255],'2/3',0.499719730941704
-8.1,MSK,[223 255],'2/3',0
-8,MSK,[223 255],'2/3',0.508968609865471
-7.9,MSK,[223 255],'2/3',0
-7.8,MSK,[223 255],'2/3',0.490190582959641
-7.7,MSK,[223 255],'2/3',0
-7.6,MSK,[223 255],'2/3',0.485706278026906
-7.5,MSK,[223 255],'2/3',0
-7.4,MSK,[223 255],'2/3',0.490751121076233
-7.3,MSK,[223 255],'2/3',0
-7.2,MSK,[223 255],'2/3',0.496356502242152
-7.1,MSK,[223 255],'2/3',0
-7,MSK,[223 255],'2/3',0.503363228699552
-6.9,MSK,[223 255],'2/3',0
-6.8,MSK,[223 255],'2/3',0.521580717488789
-6.7,MSK,[223 255],'2/3',0
-6.6,MSK,[223 255],'2/3',0.485986547085202
-6.5,MSK,[223 255],'2/3',0
-6.4,MSK,[223 255],'2/3',0.51177130044843
-6.3,MSK,[223 255],'2/3',0
-6.2,MSK,[223 255],'2/3',0.495515695067265
-6.1,MSK,[223 255],'2/3',0
-6,MSK,[223 255],'2/3',0.502242152466368
-5.9,MSK,[223 255],'2/3',0
-5.8,MSK,[223 255],'2/3',0.501681614349776
-5.7,MSK,[223 255],'2/3',0
-5.6,MSK,[223 255],'2/3',0.483744394618834
-5.5,MSK,[223 255],'2/3',0
-5.4,MSK,[223 255],'2/3',0.509248878923767
-5.3,MSK,[223 255],'2/3',0
-5.2,MSK,[223 255],'2/3',0.491031390134529
-5.1,MSK,[223 255],'2/3',0
-5,MSK,[223 255],'2/3',0.496917040358744
-4.9,MSK,[223 255],'2/3',0
-4.8,MSK,[223 255],'2/3',0.48262331838565
-4.7,MSK,[223 255],'2/3',0
-4.6,MSK,[223 255],'2/3',0.498318385650224
-4.5,MSK,[223 255],'2/3',0
-4.4,MSK,[223 255],'2/3',0.476177130044843
-4.3,MSK,[223 255],'2/3',0
-4.2,MSK,[223 255],'2/3',0.487107623318386
-4.1,MSK,[223 255],'2/3',0
-4,MSK,[223 255],'2/3',0.488789237668161
-3.9,MSK,[223 255],'2/3',0
-3.8,MSK,[223 255],'2/3',0.50280269058296
-3.7,MSK,[223 255],'2/3',0
-3.6,MSK,[223 255],'2/3',0.489910313901345
-3.5,MSK,[223 255],'2/3',0
-3.4,MSK,[223 255],'2/3',0.490751121076233
-3.3,MSK,[223 255],'2/3',0
-3.2,MSK,[223 255],'2/3',0.475616591928251
-3.1,MSK,[223 255],'2/3',0
-3,MSK,[223 255],'2/3',0.449831838565022
-2.9,MSK,[223 255],'2/3',0
-2.8,MSK,[223 255],'2/3',0.473094170403587
-2.7,MSK,[223 255],'2/3',0
-2.6,MSK,[223 255],'2/3',0.48262331838565
-2.5,MSK,[223 255],'2/3',0
-2.4,MSK,[223 255],'2/3',0.4722533632287
-2.3,MSK,[223 255],'2/3',0
-2.2,MSK,[223 255],'2/3',0.398822869955157
-2.1,MSK,[223 255],'2/3',0
-2,MSK,[223 255],'2/3',0.426569506726457
-1.9,MSK,[223 255],'2/3',0
-1.8,MSK,[223 255],'2/3',0.412836322869955
-1.7,MSK,[223 255],'2/3',0
-1.6,MSK,[223 255],'2/3',0.385650224215247
-1.5,MSK,[223 255],'2/3',0
-1.4,MSK,[223 255],'2/3',0.410033632286996
-1.3,MSK,[223 255],'2/3',0
-1.2,MSK,[223 255],'2/3',0.327634529147982
-1.1,MSK,[223 255],'2/3',0
-1,MSK,[223 255],'2/3',0.327914798206278
-0.9,MSK,[223 255],'2/3',0
-0.799999999999999,MSK,[223 255],'2/3',0.298486547085202
-0.699999999999999,MSK,[223 255],'2/3',0
-0.6,MSK,[223 255],'2/3',0.291292974588939
-0.5,MSK,[223 255],'2/3',0
-0.399999999999999,MSK,[223 255],'2/3',0.273729446935725
-0.299999999999999,MSK,[223 255],'2/3',0
-0.199999999999999,MSK,[223 255],'2/3',0.224775784753363
-0.0999999999999996,MSK,[223 255],'2/3',0
0,MSK,[223 255],'2/3',0.230194319880419
0.100000000000001,MSK,[223 255],'2/3',0
0.200000000000001,MSK,[223 255],'2/3',0.182595291479821
0.300000000000001,MSK,[223 255],'2/3',0
0.4,MSK,[223 255],'2/3',0.180913677130045
0.5,MSK,[223 255],'2/3',0
0.600000000000001,MSK,[223 255],'2/3',0.159613228699552
0.700000000000001,MSK,[223 255],'2/3',0
0.800000000000001,MSK,[223 255],'2/3',0.143637892376682
0.9,MSK,[223 255],'2/3',0
1,MSK,[223 255],'2/3',0.0994955156950673
1.1,MSK,[223 255],'2/3',0
1.2,MSK,[223 255],'2/3',0.0844010249839846
1.3,MSK,[223 255],'2/3',0
1.4,MSK,[223 255],'2/3',0.0710482062780269
1.5,MSK,[223 255],'2/3',0
1.6,MSK,[223 255],'2/3',0.0533530370974317
1.7,MSK,[223 255],'2/3',0
1.8,MSK,[223 255],'2/3',0.0354787654972303
1.9,MSK,[223 255],'2/3',0
2,MSK,[223 255],'2/3',0.0248342756872685
2.1,MSK,[223 255],'2/3',0
2.2,MSK,[223 255],'2/3',0.0160738092352442
2.3,MSK,[223 255],'2/3',0
2.4,MSK,[223 255],'2/3',0.00518251907796397
2.5,MSK,[223 255],'2/3',0
2.6,MSK,[223 255],'2/3',0.00170870984785878
2.7,MSK,[223 255],'2/3',0
2.8,MSK,[223 255],'2/3',0.000560538116591928
2.9,MSK,[223 255],'2/3',0
3,MSK,[223 255],'2/3',0.000111850495741967
3.1,MSK,[223 255],'2/3',0
3.2,MSK,[223 255],'2/3',1.51358586490796e-05
3.3,MSK,[223 255],'2/3',0
3.4,MSK,[223 255],'2/3',1.18999600161343e-06
3.5,MSK,[223 255],'2/3',0
3.6,MSK,[223 255],'2/3',0
3.7,MSK,[223 255],'2/3',0
3.8,MSK,[223 255],'2/3',0
3.9,MSK,[223 255],'2/3',0
4,MSK,[223 255],'2/3',0
4.1,MSK,[223 255],'2/3',0
4.2,MSK,[223 255],'2/3',0
4.3,MSK,[223 255],'2/3',0
4.4,MSK,[223 255],'2/3',0
4.5,MSK,[223 255],'2/3',0
4.6,MSK,[223 255],'2/3',0
4.7,MSK,[223 255],'2/3',0
4.8,MSK,[223 255],'2/3',0
4.9,MSK,[223 255],'2/3',0
5,MSK,[223 255],'2/3',0
5.1,MSK,[223 255],'2/3',0
5.2,MSK,[223 255],'2/3',0
5.3,MSK,[223 255],'2/3',0
5.4,MSK,[223 255],'2/3',0
5.5,MSK,[223 255],'2/3',0
5.6,MSK,[223 255],'2/3',0
5.7,MSK,[223 255],'2/3',0
5.8,MSK,[223 255],'2/3',0
5.9,MSK,[223 255],'2/3',0
6,MSK,[223 255],'2/3',0
6.1,MSK,[223 255],'2/3',0
6.2,MSK,[223 255],'2/3',0
6.3,MSK,[223 255],'2/3',0
6.4,MSK,[223 255],'2/3',0
6.5,MSK,[223 255],'2/3',0
6.6,MSK,[223 255],'2/3',0
6.7,MSK,[223 255],'2/3',0
6.8,MSK,[223 255],'2/3',0
6.9,MSK,[223 255],'2/3',0
7,MSK,[223 255],'2/3',0
7.1,MSK,[223 255],'2/3',0
7.2,MSK,[223 255],'2/3',0
7.3,MSK,[223 255],'2/3',0
7.4,MSK,[223 255],'2/3',0
7.5,MSK,[223 255],'2/3',0
7.6,MSK,[223 255],'2/3',0
7.7,MSK,[223 255],'2/3',0
7.8,MSK,[223 255],'2/3',0
7.9,MSK,[223 255],'2/3',0
8,MSK,[223 255],'2/3',0
8.1,MSK,[223 255],'2/3',0
8.2,MSK,[223 255],'2/3',0
8.3,MSK,[223 255],'2/3',0
8.4,MSK,[223 255],'2/3',0
8.5,MSK,[223 255],'2/3',0
8.6,MSK,[223 255],'2/3',0
8.7,MSK,[223 255],'2/3',0
8.8,MSK,[223 255],'2/3',0
8.9,MSK,[223 255],'2/3',0
9,MSK,[223 255],'2/3',0
9.1,MSK,[223 255],'2/3',0
9.2,MSK,[223 255],'2/3',0
9.3,MSK,[223 255],'2/3',0
9.4,MSK,[223 255],'2/3',0
9.5,MSK,[223 255],'2/3',0
9.6,MSK,[223 255],'2/3',0
9.7,MSK,[223 255],'2/3',0
9.8,MSK,[223 255],'2/3',0
9.9,MSK,[223 255],'2/3',0
10,MSK,[223 255],'2/3',0
10.1,MSK,[223 255],'2/3',0
10.2,MSK,[223 255],'2/3',0
10.3,MSK,[223 255],'2/3',0
10.4,MSK,[223 255],'2/3',0
10.5,MSK,[223 255],'2/3',0
10.6,MSK,[223 255],'2/3',0
10.7,MSK,[223 255],'2/3',0
10.8,MSK,[223 255],'2/3',0
10.9,MSK,[223 255],'2/3',0
11,MSK,[223 255],'2/3',0
11.1,MSK,[223 255],'2/3',0
11.2,MSK,[223 255],'2/3',0
11.3,MSK,[223 255],'2/3',0
11.4,MSK,[223 255],'2/3',0
11.5,MSK,[223 255],'2/3',0
11.6,MSK,[223 255],'2/3',0
11.7,MSK,[223 255],'2/3',0
11.8,MSK,[223 255],'2/3',0
11.9,MSK,[223 255],'2/3',0
12,MSK,[223 255],'2/3',0
12.1,MSK,[223 255],'2/3',0
12.2,MSK,[223 255],'2/3',0
12.3,MSK,[223 255],'2/3',0
12.4,MSK,[223 255],'2/3',0
12.5,MSK,[223 255],'2/3',0
12.6,MSK,[223 255],'2/3',0
12.7,MSK,[223 255],'2/3',0
12.8,MSK,[223 255],'2/3',0
12.9,MSK,[223 255],'2/3',0
13,MSK,[223 255],'2/3',0
13.1,MSK,[223 255],'2/3',0
13.2,MSK,[223 255],'2/3',0
13.3,MSK,[223 255],'2/3',0
13.4,MSK,[223 255],'2/3',0
13.5,MSK,[223 255],'2/3',0
13.6,MSK,[223 255],'2/3',0
13.7,MSK,[223 255],'2/3',0
13.8,MSK,[223 255],'2/3',0
13.9,MSK,[223 255],'2/3',0
14,MSK,[223 255],'2/3',0
14.1,MSK,[223 255],'2/3',0
14.2,MSK,[223 255],'2/3',0
14.3,MSK,[223 255],'2/3',0
14.4,MSK,[223 255],'2/3',0
14.5,MSK,[223 255],'2/3',0
14.6,MSK,[223 255],'2/3',0
14.7,MSK,[223 255],'2/3',0
14.8,MSK,[223 255],'2/3',0
14.9,MSK,[223 255],'2/3',0
15,MSK,[223 255],'2/3',0
15.1,MSK,[223 255],'2/3',0
15.2,MSK,[223 255],'2/3',0
15.3,MSK,[223 255],'2/3',0
15.4,MSK,[223 255],'2/3',0
15.5,MSK,[223 255],'2/3',0
15.6,MSK,[223 255],'2/3',0
15.7,MSK,[223 255],'2/3',0
15.8,MSK,[223 255],'2/3',0
15.9,MSK,[223 255],'2/3',0
16,MSK,[223 255],'2/3',0
16.1,MSK,[223 255],'2/3',0
16.2,MSK,[223 255],'2/3',0
16.3,MSK,[223 255],'2/3',0
16.4,MSK,[223 255],'2/3',0
16.5,MSK,[223 255],'2/3',0
16.6,MSK,[223 255],'2/3',0
16.7,MSK,[223 255],'2/3',0
16.8,MSK,[223 255],'2/3',0
16.9,MSK,[223 255],'2/3',0
17,MSK,[223 255],'2/3',0
17.1,MSK,[223 255],'2/3',0
17.2,MSK,[223 255],'2/3',0
17.3,MSK,[223 255],'2/3',0
17.4,MSK,[223 255],'2/3',0
17.5,MSK,[223 255],'2/3',0
17.6,MSK,[223 255],'2/3',0
17.7,MSK,[223 255],'2/3',0
17.8,MSK,[223 255],'2/3',0
17.9,MSK,[223 255],'2/3',0
18,MSK,[223 255],'2/3',0
18.1,MSK,[223 255],'2/3',0
18.2,MSK,[223 255],'2/3',0
18.3,MSK,[223 255],'2/3',0
18.4,MSK,[223 255],'2/3',0
18.5,MSK,[223 255],'2/3',0
18.6,MSK,[223 255],'2/3',0
18.7,MSK,[223 255],'2/3',0
18.8,MSK,[223 255],'2/3',0
18.9,MSK,[223 255],'2/3',0
19,MSK,[223 255],'2/3',0
19.1,MSK,[223 255],'2/3',0
19.2,MSK,[223 255],'2/3',0
19.3,MSK,[223 255],'2/3',0
19.4,MSK,[223 255],'2/3',0
19.5,MSK,[223 255],'2/3',0
19.6,MSK,[223 255],'2/3',0
19.7,MSK,[223 255],'2/3',0
19.8,MSK,[223 255],'2/3',0
19.9,MSK,[223 255],'2/3',0
20,MSK,[223 255],'2/3',0
-10,MSK,[223 255],'3/4',0.49859865470852
-9.9,MSK,[223 255],'3/4',0
-9.8,MSK,[223 255],'3/4',0.506165919282511
-9.7,MSK,[223 255],'3/4',0
-9.6,MSK,[223 255],'3/4',0.497477578475336
-9.5,MSK,[223 255],'3/4',0
-9.4,MSK,[223 255],'3/4',0.493273542600897
-9.3,MSK,[223 255],'3/4',0
-9.2,MSK,[223 255],'3/4',0.496076233183857
-9.1,MSK,[223 255],'3/4',0
-9,MSK,[223 255],'3/4',0.506165919282511
-8.9,MSK,[223 255],'3/4',0
-8.8,MSK,[223 255],'3/4',0.500840807174888
-8.7,MSK,[223 255],'3/4',0
-8.6,MSK,[223 255],'3/4',0.485145739910314
-8.5,MSK,[223 255],'3/4',0
-8.4,MSK,[223 255],'3/4',0.519338565022421
-8.3,MSK,[223 255],'3/4',0
-8.2,MSK,[223 255],'3/4',0.498878923766816
-8.1,MSK,[223 255],'3/4',0
-8,MSK,[223 255],'3/4',0.512612107623318
-7.9,MSK,[223 255],'3/4',0
-7.8,MSK,[223 255],'3/4',0.49719730941704
-7.7,MSK,[223 255],'3/4',0
-7.6,MSK,[223 255],'3/4',0.498318385650224
-7.5,MSK,[223 255],'3/4',0
-7.4,MSK,[223 255],'3/4',0.496356502242152
-7.3,MSK,[223 255],'3/4',0
-7.2,MSK,[223 255],'3/4',0.492713004484305
-7.1,MSK,[223 255],'3/4',0
-7,MSK,[223 255],'3/4',0.495515695067265
-6.9,MSK,[223 255],'3/4',0
-6.8,MSK,[223 255],'3/4',0.498038116591928
-6.7,MSK,[223 255],'3/4',0
-6.6,MSK,[223 255],'3/4',0.520739910313901
-6.5,MSK,[223 255],'3/4',0
-6.4,MSK,[223 255],'3/4',0.517096412556054
-6.3,MSK,[223 255],'3/4',0
-6.2,MSK,[223 255],'3/4',0.505605381165919
-6.1,MSK,[223 255],'3/4',0
